serie,forecast_mean,real
Mokohinau_Island,19.636201858520508,18.0
Mokohinau_Island,19.63776397705078,18.0
Mokohinau_Island,19.63947868347168,18.0
Mokohinau_Island,19.642141342163086,18.0
Mokohinau_Island,19.643043518066406,18.0
Mokohinau_Island,19.644630432128906,19.0
Mokohinau_Island,19.645336151123047,19.0
Mokohinau_Island,19.647327423095703,20.0
Mokohinau_Island,19.64742088317871,20.0
Mokohinau_Island,19.648754119873047,20.0
Mokohinau_Island,19.64998435974121,20.0
Mokohinau_Island,19.65257453918457,22.0
Mokohinau_Island,19.65385627746582,21.0
Mokohinau_Island,19.655548095703125,21.0
Mokohinau_Island,19.656517028808594,23.0
Mokohinau_Island,19.65886878967285,22.0
Mokohinau_Island,19.663082122802734,21.0
Mokohinau_Island,19.667964935302734,20.0
Mokohinau_Island,19.671554565429688,20.0
Mokohinau_Island,19.676319122314453,20.0
Mokohinau_Island,19.680479049682617,20.0
Mokohinau_Island,19.684324264526367,20.0
Mokohinau_Island,19.68790054321289,20.0
Mokohinau_Island,19.691761016845703,19.0
Mokohinau_Island,19.69452476501465,19.0
Mokohinau_Island,19.695802688598633,18.0
Mokohinau_Island,19.69731330871582,18.0
Mokohinau_Island,19.698930740356445,18.0
Mokohinau_Island,19.69717025756836,18.0
Mokohinau_Island,19.694095611572266,18.0
Mokohinau_Island,19.69367218017578,20.0
Mokohinau_Island,19.693099975585938,21.0
Mokohinau_Island,19.69176483154297,21.0
Mokohinau_Island,19.690902709960938,22.0
Mokohinau_Island,19.690629959106445,22.0
Mokohinau_Island,19.69285011291504,22.0
Mokohinau_Island,19.693927764892578,22.0
Mokohinau_Island,19.695222854614258,22.0
Mokohinau_Island,19.69824981689453,22.0
Mokohinau_Island,19.700090408325195,22.0
Mokohinau_Island,19.705942153930664,21.0
Mokohinau_Island,19.713838577270508,21.0
Mokohinau_Island,19.72018814086914,20.0
Mokohinau_Island,19.729990005493164,20.0
Mokohinau_Island,19.735502243041992,20.0
Mokohinau_Island,19.745166778564453,19.0
Mokohinau_Island,19.75508689880371,19.0
Mokohinau_Island,19.763822555541992,16.399999618530273
Mokohinau_Island,19.772451400756836,16.899999618530273
Mokohinau_Island,19.778730392456055,17.200000762939453
Mokohinau_Island,19.782825469970703,17.200000762939453
Mokohinau_Island,19.784465789794922,16.600000381469727
Mokohinau_Island,19.78725242614746,15.0
Mokohinau_Island,19.787384033203125,16.0
Mokohinau_Island,19.78612518310547,16.0
Mokohinau_Island,19.78531265258789,16.5
Mokohinau_Island,19.782819747924805,16.899999618530273
Mokohinau_Island,19.78451156616211,15.699999809265137
Mokohinau_Island,19.78304672241211,15.0
Mokohinau_Island,19.785295486450195,15.800000190734863
Mokohinau_Island,19.7851505279541,16.299999237060547
Mokohinau_Island,19.7839412689209,19.0
Mokohinau_Island,19.783893585205078,19.399999618530273
Mokohinau_Island,19.78548812866211,18.5
Mokohinau_Island,19.78636360168457,18.799999237060547
Mokohinau_Island,19.786535263061523,17.899999618530273
Mokohinau_Island,19.788803100585938,17.100000381469727
Mokohinau_Island,19.79132652282715,16.700000762939453
Mokohinau_Island,19.79509735107422,16.399999618530273
Mokohinau_Island,19.798078536987305,16.100000381469727
Mokohinau_Island,19.80099105834961,16.299999237060547
Mokohinau_Island,19.8042049407959,17.700000762939453
Mokohinau_Island,19.80624008178711,17.200000762939453
Mokohinau_Island,19.803077697753906,17.0
Mokohinau_Island,19.80300521850586,16.899999618530273
Mokohinau_Island,19.79839324951172,16.799999237060547
Mokohinau_Island,19.793827056884766,16.600000381469727
Mokohinau_Island,19.79043197631836,16.899999618530273
Mokohinau_Island,19.78626251220703,17.5
Mokohinau_Island,19.780101776123047,18.299999237060547
Mokohinau_Island,19.776229858398438,18.899999618530273
Mokohinau_Island,19.77257537841797,19.5
Mokohinau_Island,19.767362594604492,20.299999237060547
Mokohinau_Island,19.76667022705078,19.700000762939453
Mokohinau_Island,19.763151168823242,21.299999237060547
Mokohinau_Island,19.76006317138672,22.899999618530273
Mokohinau_Island,19.758092880249023,22.700000762939453
