y_true,y_hat
16.0,17.044281005859375
15.0,17.044281005859375
14.0,16.034250259399414
14.0,15.024218559265137
13.0,15.024218559265137
14.0,15.024218559265137
15.0,16.034250259399414
16.0,17.549297332763672
17.0,18.054311752319336
18.0,18.938091278076172
18.0,19.884994506835938
20.0,21.084407806396484
18.0,21.968185424804688
18.0,22.536327362060547
17.0,22.536327362060547
17.0,21.968185424804688
17.0,20.958154678344727
13.158566837860493,20.326885223388672
18.0,18.938091278076172
18.0,17.044281005859375
19.0,16.034250259399414
19.0,15.024218559265137
19.0,14.961091995239258
15.0,15.024218559265137
14.0,14.961091995239258
12.0,14.203567504882812
12.0,14.897964477539062
12.0,14.01418685913086
11.0,15.024218559265137
11.0,15.024218559265137
13.0,16.034250259399414
18.0,16.034250259399414
20.0,16.223630905151367
21.0,18.054311752319336
21.0,18.938091278076172
21.0,19.948122024536133
22.0,20.516265869140625
23.0,20.958154678344727
23.0,21.400043487548828
23.0,20.768774032592773
21.0,20.13750457763672
20.0,18.496200561523438
19.0,17.35991668701172
18.0,16.034250259399414
17.0,15.213600158691406
17.0,15.024218559265137
16.0,15.40298080444336
12.8,16.034250259399414
12.0,15.90799617767334
11.2,15.213600158691406
11.6,14.961091995239258
11.5,15.024218559265137
10.6,14.456075668334961
10.5,14.077314376831055
11.5,15.529233932495117
13.0,16.476139068603516
13.7,17.170536041259766
15.1,18.054311752319336
15.5,18.938091278076172
15.2,20.011249542236328
17.4,20.705646514892578
16.4,21.968185424804688
16.8,20.83190155029297
15.8,21.3369140625
15.3,19.950897216796875
14.1,18.240821838378906
13.6,17.037433624267578
12.3,15.264020919799805
9.7,14.693994522094727
9.3,14.693994522094727
7.2,14.503986358642578
15.2,14.060632705688477
15.4,13.9339599609375
14.7,14.060632705688477
14.5,14.060632705688477
14.2,13.553943634033203
13.8,13.997296333312988
12.9,14.060632705688477
15.1,15.07401180267334
16.5,16.784088134765625
18.1,17.98747444152832
18.9,19.0008544921875
19.9,19.697551727294922
19.9,20.014232635498047
20.9,21.027612686157227
20.9,21.280956268310547
21.1,21.470966339111328
20.2,21.787647247314453
19.7,19.950897216796875
19.0,18.937519073486328
17.3,16.974096298217773
15.9,15.644037246704102
16.1,14.44064998626709
15.7,14.060632705688477
15.8,13.553942680358887
17.9,13.047253608703613
17.8,12.667236328125
17.7,12.477228164672852
17.7,12.03387451171875
17.8,12.03387451171875
17.8,17.044281005859375
18.0,17.044281005859375
18.3,17.044281005859375
19.0,17.044281005859375
20.3,17.044281005859375
22.1,17.044281005859375
23.5,17.044281005859375
24.9,17.738677978515625
25.5,17.801803588867188
26.5,18.180566787719727
27.0,18.433074951171875
26.7,19.44310760498047
25.9,19.821868896484375
24.5,21.968185424804688
21.4,21.968185424804688
17.6,20.958152770996094
17.5,20.326885223388672
17.5,18.054311752319336
17.4,17.044281005859375
21.4,14.897964477539062
21.4,15.024218559265137
21.1,14.01418685913086
20.2,14.01418685913086
19.2,14.01418685913086
19.0,13.004155158996582
17.7,13.004155158996582
21.2,13.951059341430664
25.0,13.004155158996582
25.8,13.004155158996582
27.8,13.004155158996582
28.0,14.077314376831055
27.5,15.150472640991211
28.7,16.539264678955078
28.8,17.486169815063477
28.4,17.486169815063477
25.2,18.938091278076172
20.5,19.821868896484375
16.6,20.326885223388672
15.7,20.011249542236328
15.4,20.07437515258789
15.0,20.011249542236328
13.158566837860493,18.054311752319336
14.7,16.981155395507812
18.1,15.087345123291016
18.0,14.01418685913086
18.4,13.382917404174805
18.7,13.004155158996582
19.1,14.01418685913086
18.9,13.004155158996582
19.1,14.01418685913086
18.9,13.509170532226562
17.9,13.004155158996582
18.1,12.56226634979248
18.5,13.004155158996582
17.9,14.01418685913086
18.2,15.529233932495117
18.3,17.233661651611328
18.7,18.054311752319336
19.1,18.496200561523438
19.8,19.75874137878418
20.6,20.89502716064453
19.9,20.958154678344727
19.5,20.390010833740234
19.0,19.948122024536133
18.3,19.886266708374023
18.2,17.99833106994629
18.2,16.991432189941406
17.1,15.48108196258545
17.0,13.970732688903809
17.1,13.467283248901367
17.0,12.96383285522461
17.1,12.96383285522461
17.4,12.96383285522461
17.5,12.96383285522461
17.7,12.96383285522461
17.5,12.96383285522461
18.4,12.96383285522461
18.9,12.96383285522461
22.3,13.970732688903809
23.1,14.977632522583008
24.1,16.991432189941406
24.9,17.99833106994629
25.6,17.99833106994629
24.1,19.005231857299805
24.1,19.760404586791992
23.3,20.012128829956055
22.2,19.94919776916504
20.5,19.94919776916504
19.9,19.760404586791992
18.8,17.99833106994629
17.9,16.236255645751953
13.5,14.600044250488281
13.6,14.033663749694824
12.9,13.970732688903809
13.2,13.404351234436035
13.0,13.467283248901367
11.3,12.96383285522461
13.5,12.96383285522461
15.6,12.96383285522461
17.8,12.96383285522461
19.5,17.044281005859375
21.4,17.044281005859375
23.0,16.602394104003906
24.3,17.044281005859375
24.6,17.044281005859375
25.2,17.044281005859375
25.7,17.044281005859375
24.0,18.054311752319336
24.0,18.622455596923828
22.9,19.127471923828125
21.0,19.884994506835938
17.1,20.958154678344727
14.7,21.400043487548828
14.3,21.905057907104492
14.1,20.958154678344727
14.6,20.45313835144043
15.3,19.948122024536133
15.7,18.433074951171875
15.6,17.044281005859375
15.5,16.981155395507812
15.3,15.90799617767334
15.1,14.961091995239258
16.1,13.509170532226562
16.1,14.01418685913086
18.1,14.01418685913086
19.2,14.01418685913086
19.6,14.01418685913086
20.0,13.509170532226562
20.9,14.01418685913086
21.4,14.01418685913086
20.8,14.01418685913086
20.6,16.223630905151367
19.7,17.170536041259766
19.7,19.001216888427734
18.7,19.821868896484375
17.0,20.20063018798828
16.9,21.905057907104492
16.8,21.968185424804688
16.7,20.958154678344727
11.6,20.011249542236328
9.8,19.316852569580078
10.2,18.622455596923828
9.9,18.054311752319336
8.9,16.034250259399414
8.7,14.519203186035156
10.2,13.509170532226562
13.6,12.499139785766602
16.1,12.372885704040527
18.1,13.004155158996582
19.9,13.572298049926758
20.8,14.01418685913086
22.3,13.509170532226562
23.4,14.01418685913086
24.5,14.01418685913086
24.0,15.844869613647461
23.7,16.918027877807617
23.5,17.738677978515625
22.2,18.938091278076172
19.6,18.874963760375977
16.9,20.07437515258789
15.5,21.210662841796875
16.3,21.3369140625
16.8,21.46316909790039
11.2,21.021282196044922
11.0,20.0277099609375
11.6,18.19552230834961
11.7,16.931943893432617
11.4,15.036577224731445
9.3,14.720683097839355
11.1,14.025714874267578
12.5,13.014852523803711
16.4,12.762136459350586
17.1,12.95167350769043
19.0,13.014852523803711
20.0,12.067169189453125
21.4,12.825315475463867
21.8,13.583463668823242
23.0,14.025714874267578
23.0,14.025714874267578
22.9,15.542008399963379
22.0,16.552871704101562
20.2,18.70095443725586
17.9,18.95366859436035
17.6,20.154067993164062
17.0,20.849037170410156
16.3,21.544002532958984
15.9,21.35446548461914
14.4,20.912216186523438
14.4,19.96453094482422
14.3,18.574596405029297
14.3,17.05830192565918
14.5,16.047439575195312
14.3,14.973398208618164
14.3,13.962535858154297
15.5,13.899356842041016
15.6,13.014852523803711
16.1,13.014852523803711
17.2,12.509421348571777
17.9,12.509422302246094
20.1,12.509421348571777
20.6,17.044281005859375
20.7,17.044281005859375
21.0,16.79177474975586
20.9,16.72864532470703
20.5,17.044281005859375
19.4,17.044281005859375
17.7,17.044281005859375
16.1,17.801803588867188
14.9,18.054311752319336
14.0,18.11743927001953
13.5,19.695613861083984
10.0,20.20063018798828
8.6,20.516265869140625
7.6,21.084407806396484
8.7,21.71567726135254
7.7,21.400043487548828
6.8,20.45313835144043
9.4,19.064346313476562
12.6,18.054311752319336
16.2,17.35991668701172
18.6,17.10740852355957
19.8,16.539264678955078
21.5,16.160503387451172
22.6,16.034250259399414
24.2,16.286758422851562
25.9,16.286758422851562
25.4,15.592361450195312
24.5,15.087345123291016
22.8,15.024218559265137
21.3,14.519203186035156
19.4,15.529233932495117
15.9,15.971122741699219
14.8,17.044281005859375
14.4,17.549297332763672
13.0,19.44310760498047
13.3,20.45313835144043
12.0,21.084407806396484
11.6,21.273788452148438
9.8,21.905057907104492
10.0,21.210660934448242
9.1,20.958154678344727
9.6,20.516265869140625
14.1,18.685583114624023
18.6,17.738677978515625
19.8,17.044281005859375
23.4,16.034250259399414
25.8,16.034250259399414
28.1,15.781742095947266
29.3,15.90799617767334
29.3,15.024218559265137
29.8,14.961091995239258
29.5,14.077314376831055
28.7,14.077314376831055
26.3,14.077314376831055
23.4,14.897964477539062
20.4,16.034250259399414
18.4,17.738677978515625
17.3,18.938091278076172
16.6,19.948122024536133
15.7,20.768774032592773
15.3,21.71567726135254
14.7,22.03131103515625
14.9,22.15756607055664
14.6,22.03131103515625
14.9,21.90150260925293
