y_true,y_hat
17.0,17.46733283996582
16.0,17.46733283996582
15.0,16.941999435424805
14.0,16.022666931152344
14.0,16.022666931152344
14.0,16.022666931152344
15.0,16.941999435424805
17.0,17.992666244506836
18.0,19.043333053588867
18.0,19.50299835205078
19.0,19.568666458129883
22.0,20.881999969482422
18.0,21.01333236694336
18.0,20.487998962402344
18.0,21.01333236694336
19.0,20.881999969482422
19.0,19.962665557861328
18.0,19.043333053588867
16.0,17.992666244506836
15.0,17.138999938964844
15.0,16.48233413696289
15.0,16.022666931152344
14.0,16.744998931884766
16.0,16.022666931152344
15.0,15.562999725341797
15.0,15.497333526611328
15.0,14.512332916259766
15.0,14.052666664123535
15.0,13.593000411987305
15.0,14.052666664123535
16.0,15.365999221801758
18.0,16.941999435424805
19.0,18.51799964904785
21.0,19.50299835205078
22.0,19.962665557861328
22.0,19.962665557861328
22.0,20.487998962402344
23.0,19.962665557861328
22.0,21.01333236694336
22.0,21.01333236694336
23.0,21.01333236694336
22.0,19.568666458129883
20.0,18.38666534423828
20.0,17.336000442504883
19.0,16.613666534423828
19.0,16.088333129882812
18.0,16.679332733154297
12.1,16.022666931152344
12.0,14.972000122070312
12.8,14.906332969665527
11.9,13.724332809448242
11.5,13.001999855041504
11.4,13.001999855041504
10.3,13.52733325958252
11.5,13.52733325958252
13.2,15.760000228881836
15.1,16.941999435424805
17.1,17.795665740966797
18.4,19.305999755859375
20.0,19.503000259399414
18.5,19.962665557861328
18.1,19.962665557861328
17.7,19.962665557861328
17.5,19.962665557861328
18.5,19.926101684570312
15.3,19.01445198059082
15.0,17.972562789916992
14.5,16.995792388916016
14.2,16.019023895263672
14.0,15.758551597595215
13.2,16.019023895263672
17.9,14.97713565826416
17.5,14.456192016601562
16.3,13.805011749267578
16.5,13.414304733276367
17.0,12.828242301940918
16.3,13.02359676361084
15.7,13.15383243560791
15.8,14.651546478271484
17.1,16.409730911254883
18.1,17.90744400024414
19.6,18.16791534423828
21.0,19.665630340576172
21.7,20.056337356567383
20.3,19.926101684570312
20.6,20.837753295898438
21.7,20.251689910888672
20.4,20.577281951904297
21.2,20.056337356567383
19.4,19.01445198059082
19.0,17.972562789916992
18.3,17.12602996826172
18.0,16.409730911254883
18.1,15.498079299926758
18.1,15.82366943359375
17.6,14.912017822265625
17.5,14.065484046936035
17.3,13.805011749267578
17.2,13.088714599609375
