serie,forecast_mean,real
Oamaru_Aerodrome,12.991003036499023,14.0
Oamaru_Aerodrome,12.882307052612305,13.0
Oamaru_Aerodrome,12.966253280639648,12.0
Oamaru_Aerodrome,13.228260040283203,11.0
Oamaru_Aerodrome,13.637466430664062,10.0
Oamaru_Aerodrome,14.17083740234375,11.0
Oamaru_Aerodrome,14.799827575683594,12.0
Oamaru_Aerodrome,15.473852157592773,15.0
Oamaru_Aerodrome,16.154813766479492,16.0
Oamaru_Aerodrome,16.79498863220215,16.0
Oamaru_Aerodrome,17.351821899414062,15.0
Oamaru_Aerodrome,17.796226501464844,16.0
Oamaru_Aerodrome,18.075834274291992,15.0
Oamaru_Aerodrome,18.1865234375,14.0
Oamaru_Aerodrome,18.11841583251953,16.0
Oamaru_Aerodrome,17.8720760345459,16.0
Oamaru_Aerodrome,17.463008880615234,15.0
Oamaru_Aerodrome,16.920995712280273,13.0
Oamaru_Aerodrome,16.28118896484375,12.0
Oamaru_Aerodrome,15.59619140625,12.0
Oamaru_Aerodrome,14.910839080810547,11.0
Oamaru_Aerodrome,14.277554512023926,11.0
Oamaru_Aerodrome,13.726353645324707,10.0
Oamaru_Aerodrome,13.285711288452148,13.0
Oamaru_Aerodrome,12.983927726745605,13.0
Oamaru_Aerodrome,12.849398612976074,13.0
Oamaru_Aerodrome,12.91917610168457,12.0
Oamaru_Aerodrome,13.160406112670898,12.0
Oamaru_Aerodrome,13.558804512023926,12.0
Oamaru_Aerodrome,14.06450080871582,12.0
Oamaru_Aerodrome,14.660093307495117,13.0
Oamaru_Aerodrome,15.305756568908691,13.0
Oamaru_Aerodrome,15.953781127929688,14.0
Oamaru_Aerodrome,16.558069229125977,15.0
Oamaru_Aerodrome,17.084592819213867,15.0
Oamaru_Aerodrome,17.514511108398438,16.0
Oamaru_Aerodrome,17.802223205566406,17.0
Oamaru_Aerodrome,17.929611206054688,16.0
Oamaru_Aerodrome,17.900890350341797,15.0
Oamaru_Aerodrome,17.676219940185547,15.0
Oamaru_Aerodrome,17.27984046936035,15.0
Oamaru_Aerodrome,16.752609252929688,14.0
Oamaru_Aerodrome,16.152629852294922,14.0
Oamaru_Aerodrome,15.509178161621094,14.0
Oamaru_Aerodrome,14.856081008911133,14.0
Oamaru_Aerodrome,14.237137794494629,13.0
Oamaru_Aerodrome,13.702585220336914,13.0
Oamaru_Aerodrome,13.281059265136719,10.0
Oamaru_Aerodrome,12.982721328735352,8.0
Oamaru_Aerodrome,12.847569465637207,8.0
Oamaru_Aerodrome,12.884836196899414,7.0
Oamaru_Aerodrome,13.092268943786621,8.0
Oamaru_Aerodrome,13.443727493286133,7.0
Oamaru_Aerodrome,13.916640281677246,7.0
Oamaru_Aerodrome,14.45923137664795,9.0
Oamaru_Aerodrome,15.043718338012695,12.0
Oamaru_Aerodrome,15.645893096923828,12.0
Oamaru_Aerodrome,16.210208892822266,13.0
Oamaru_Aerodrome,16.717708587646484,13.0
Oamaru_Aerodrome,17.109046936035156,13.0
Oamaru_Aerodrome,17.37337875366211,14.0
Oamaru_Aerodrome,17.48394012451172,13.0
Oamaru_Aerodrome,17.443721771240234,12.0
Oamaru_Aerodrome,17.258323669433594,10.0
Oamaru_Aerodrome,16.924152374267578,10.0
Oamaru_Aerodrome,16.462308883666992,11.0
Oamaru_Aerodrome,15.944527626037598,10.0
Oamaru_Aerodrome,15.386948585510254,10.0
Oamaru_Aerodrome,14.831775665283203,10.0
Oamaru_Aerodrome,14.291410446166992,10.0
Oamaru_Aerodrome,13.808748245239258,9.0
Oamaru_Aerodrome,13.418983459472656,12.0
Oamaru_Aerodrome,13.158100128173828,12.100000381469727
Oamaru_Aerodrome,13.046229362487793,11.100000381469727
