serie,forecast_mean,real
Whanganui_Aerodrome,17.453027725219727,17.0
Whanganui_Aerodrome,17.45418357849121,17.0
Whanganui_Aerodrome,17.453718185424805,16.0
Whanganui_Aerodrome,17.452442169189453,16.0
Whanganui_Aerodrome,17.448789596557617,15.0
Whanganui_Aerodrome,17.44284439086914,16.0
Whanganui_Aerodrome,17.437402725219727,16.0
Whanganui_Aerodrome,17.4328556060791,17.0
Whanganui_Aerodrome,17.428884506225586,18.0
Whanganui_Aerodrome,17.42470359802246,19.0
Whanganui_Aerodrome,17.422468185424805,19.0
Whanganui_Aerodrome,17.419979095458984,18.0
Whanganui_Aerodrome,17.417695999145508,18.0
Whanganui_Aerodrome,17.415470123291016,19.0
Whanganui_Aerodrome,17.412837982177734,19.0
Whanganui_Aerodrome,17.41155433654785,18.0
Whanganui_Aerodrome,17.413917541503906,18.0
Whanganui_Aerodrome,17.417757034301758,18.0
Whanganui_Aerodrome,17.425626754760742,18.0
Whanganui_Aerodrome,17.43326187133789,19.0
Whanganui_Aerodrome,17.440719604492188,19.0
Whanganui_Aerodrome,17.449769973754883,19.0
Whanganui_Aerodrome,17.45720100402832,20.0
Whanganui_Aerodrome,17.46230125427246,16.0
Whanganui_Aerodrome,17.465534210205078,16.0
Whanganui_Aerodrome,17.467687606811523,15.0
Whanganui_Aerodrome,17.467390060424805,15.0
Whanganui_Aerodrome,17.465862274169922,13.0
Whanganui_Aerodrome,17.463401794433594,14.0
Whanganui_Aerodrome,17.46156120300293,14.0
Whanganui_Aerodrome,17.459867477416992,16.0
Whanganui_Aerodrome,17.454822540283203,18.0
Whanganui_Aerodrome,17.45134162902832,20.0
Whanganui_Aerodrome,17.447654724121094,20.0
Whanganui_Aerodrome,17.443805694580078,20.0
Whanganui_Aerodrome,17.440807342529297,21.0
Whanganui_Aerodrome,17.439847946166992,21.0
Whanganui_Aerodrome,17.440723419189453,21.0
Whanganui_Aerodrome,17.44346046447754,21.0
Whanganui_Aerodrome,17.449560165405273,20.0
Whanganui_Aerodrome,17.45340919494629,21.0
Whanganui_Aerodrome,17.459550857543945,22.0
Whanganui_Aerodrome,17.4677791595459,20.0
Whanganui_Aerodrome,17.477476119995117,19.0
Whanganui_Aerodrome,17.48574447631836,17.0
Whanganui_Aerodrome,17.493202209472656,17.0
Whanganui_Aerodrome,17.498390197753906,17.0
Whanganui_Aerodrome,17.50231170654297,14.100000381469727
Whanganui_Aerodrome,17.504844665527344,13.600000381469727
Whanganui_Aerodrome,17.505369186401367,13.699999809265137
