y_true,y_hat
15.181319316637925,15.235586166381836
15.181319316637925,15.196123123168945
15.181319316637925,15.225103378295898
15.181319316637925,15.239622116088867
15.181319316637925,15.203866958618164
15.181319316637925,15.16857624053955
15.181319316637925,15.195316314697266
15.181319316637925,15.194182395935059
15.181319316637925,15.212926864624023
15.181319316637925,15.215727806091309
15.181319316637925,15.219371795654297
15.181319316637925,15.248764038085938
15.181319316637925,15.278032302856445
15.181319316637925,15.24949836730957
15.181319316637925,15.248729705810547
15.181319316637925,15.252729415893555
15.181319316637925,15.248542785644531
15.181319316637925,15.244223594665527
15.181319316637925,15.274595260620117
15.181319316637925,15.28038501739502
15.181319316637925,15.29153823852539
15.181319316637925,15.18804931640625
15.181319316637925,15.188749313354492
15.181319316637925,15.219661712646484
15.181319316637925,15.242301940917969
15.181319316637925,15.178018569946289
15.181319316637925,15.204034805297852
15.181319316637925,15.201059341430664
15.181319316637925,15.197076797485352
15.181319316637925,15.141714096069336
15.181319316637925,15.124217987060547
15.181319316637925,15.17380428314209
15.181319316637925,15.162561416625977
15.181319316637925,15.155574798583984
15.181319316637925,15.150264739990234
15.181319316637925,15.180459976196289
15.181319316637925,15.13692569732666
15.181319316637925,15.1785888671875
15.181319316637925,15.207518577575684
15.181319316637925,15.16819953918457
15.181319316637925,15.218225479125977
15.181319316637925,15.206708908081055
15.181319316637925,15.181400299072266
15.181319316637925,15.209829330444336
15.181319316637925,15.269269943237305
15.181319316637925,15.206396102905273
15.181319316637925,15.19009017944336
15.181319316637925,15.220277786254883
15.181319316637925,15.181476593017578
15.181319316637925,15.162345886230469
15.181319316637925,15.159841537475586
15.181319316637925,15.195724487304688
15.181319316637925,15.207893371582031
15.181319316637925,15.18179702758789
15.181319316637925,15.180423736572266
15.181319316637925,15.140466690063477
15.181319316637925,15.18690013885498
15.181319316637925,15.178022384643555
15.181319316637925,15.221370697021484
15.181319316637925,15.213300704956055
15.181319316637925,15.209678649902344
15.181319316637925,15.267696380615234
15.181319316637925,15.269510269165039
15.181319316637925,15.262328147888184
15.181319316637925,15.241342544555664
15.181319316637925,15.258123397827148
15.181319316637925,15.231247901916504
15.181319316637925,15.231805801391602
15.181319316637925,15.23812198638916
15.181319316637925,15.259430885314941
15.181319316637925,15.224103927612305
15.181319316637925,15.224234580993652
15.181319316637925,15.250381469726562
15.181319316637925,15.180505752563477
15.181319316637925,15.14675521850586
15.181319316637925,15.184773445129395
15.181319316637925,15.201059341430664
15.181319316637925,15.234569549560547
15.181319316637925,15.25147819519043
15.181319316637925,15.255416870117188
15.181319316637925,15.284525871276855
15.181319316637925,15.301175117492676
15.181319316637925,15.30477237701416
15.181319316637925,15.326501846313477
15.181319316637925,15.354362487792969
15.181319316637925,15.370342254638672
15.181319316637925,15.361581802368164
15.181319316637925,15.32780647277832
15.181319316637925,15.289372444152832
15.181319316637925,15.340665817260742
15.181319316637925,15.382051467895508
15.181319316637925,15.315536499023438
15.181319316637925,15.292287826538086
15.181319316637925,15.328781127929688
15.181319316637925,15.322845458984375
15.181319316637925,15.338663101196289
15.181319316637925,15.300875663757324
15.181319316637925,15.257460594177246
15.181319316637925,15.33085823059082
15.181319316637925,15.30875015258789
15.181319316637925,15.180429458618164
15.181319316637925,15.17247200012207
15.181319316637925,15.179339408874512
15.181319316637925,15.214783668518066
15.181319316637925,15.199451446533203
15.181319316637925,15.16677474975586
15.181319316637925,15.14691162109375
15.181319316637925,15.146766662597656
15.181319316637925,15.149782180786133
15.181319316637925,15.142545700073242
15.181319316637925,15.141868591308594
15.181319316637925,15.148046493530273
15.181319316637925,15.14654541015625
15.181319316637925,15.125580787658691
15.181319316637925,15.15385913848877
