y_true,y_hat
17.0,17.85879135131836
16.0,16.722131729125977
15.0,16.22951316833496
14.0,15.722189903259277
14.0,15.151229858398438
14.0,14.834482192993164
15.0,15.330991744995117
17.0,17.082643508911133
18.0,18.410770416259766
18.0,19.722902297973633
19.0,20.472627639770508
22.0,20.688858032226562
18.0,20.623003005981445
18.0,20.596113204956055
18.0,20.75664520263672
19.0,20.72150421142578
19.0,20.546401977539062
18.0,19.815752029418945
16.0,19.256942749023438
15.0,18.459108352661133
15.0,17.80215072631836
15.0,17.300575256347656
14.0,17.15270233154297
16.0,16.971054077148438
15.0,16.09304428100586
15.0,15.324870109558105
15.0,15.163233757019043
15.0,15.116756439208984
15.0,14.914855003356934
15.0,14.825263023376465
16.0,15.477984428405762
18.0,17.32536506652832
19.0,18.83888053894043
21.0,20.100521087646484
22.0,20.929786682128906
22.0,21.17597198486328
22.0,21.278366088867188
23.0,21.527923583984375
22.0,21.52861785888672
22.0,21.46039581298828
23.0,21.124805450439453
22.0,20.440109252929688
20.0,19.7991943359375
20.0,18.97881507873535
19.0,18.37548828125
19.0,17.731210708618164
18.0,17.362747192382812
12.1,16.784957885742188
12.0,15.700444221496582
12.8,14.893928527832031
11.9,14.482547760009766
11.5,14.118850708007812
11.4,13.774639129638672
10.3,13.88803482055664
11.5,14.573205947875977
13.2,16.38309097290039
15.1,17.754528045654297
17.1,18.934173583984375
18.4,19.789323806762695
20.0,19.995115280151367
18.5,20.164447784423828
18.1,20.22245216369629
17.7,20.123563766479492
17.5,20.019935607910156
18.5,19.8084659576416
15.3,19.154422760009766
15.0,18.40087890625
14.5,17.525375366210938
14.2,16.902814865112305
14.0,16.457481384277344
13.2,16.2509765625
17.9,16.005414962768555
17.5,15.540755271911621
16.3,15.109375
16.5,14.992387771606445
17.0,14.415483474731445
16.3,13.800725936889648
15.7,13.561774253845215
15.8,14.142065048217773
17.1,15.822086334228516
18.1,17.01276397705078
19.6,18.05988883972168
21.0,18.570863723754883
21.7,18.723047256469727
20.3,18.79796028137207
20.6,18.944313049316406
21.7,19.146181106567383
20.4,19.13617515563965
21.2,18.904996871948242
19.4,18.292085647583008
19.0,17.735820770263672
18.3,16.971529006958008
18.0,16.47890281677246
18.1,16.190370559692383
18.1,16.207042694091797
17.6,16.174346923828125
17.5,15.78943920135498
17.3,15.470929145812988
17.2,15.278234481811523
17.1,14.837038040161133
16.8,16.96918487548828
16.8,16.576168060302734
17.0,17.197484970092773
17.6,18.3341064453125
18.1,19.670753479003906
18.3,20.38835906982422
19.2,21.376981735229492
19.3,21.82850456237793
20.4,21.636947631835938
21.0,21.472902297973633
20.8,21.42552947998047
20.9,21.7078857421875
20.6,21.645835876464844
20.5,21.03615379333496
19.6,20.5258731842041
18.0,19.808494567871094
17.3,19.29395866394043
16.4,18.754592895507812
16.1,18.236835479736328
17.5,17.321245193481445
17.7,16.437105178833008
17.7,15.709659576416016
17.8,15.350212097167969
18.3,15.295136451721191
18.1,15.117666244506836
18.3,15.08725357055664
18.6,16.04523468017578
18.6,17.6855411529541
19.5,19.1740779876709
20.7,19.981712341308594
18.4,20.95680046081543
19.5,21.594589233398438
20.8,21.52108383178711
21.6,21.175914764404297
21.9,20.981828689575195
20.3,21.248939514160156
20.2,21.004873275756836
19.4,20.421707153320312
20.3,19.783370971679688
19.7,19.055606842041016
17.7,18.307788848876953
17.7,17.92738914489746
17.5,17.82441520690918
16.9,17.441797256469727
19.5,16.957996368408203
19.7,16.664051055908203
19.5,16.34589195251465
19.1,16.02969741821289
18.4,15.695706367492676
19.1,15.462662696838379
19.9,16.135108947753906
20.8,17.35399055480957
21.2,18.66991424560547
22.9,19.47563362121582
23.6,20.040943145751953
23.8,20.38288116455078
23.8,19.83790397644043
23.1,19.27631378173828
23.0,18.720067977905273
22.5,18.955928802490234
21.1,18.725786209106445
21.1,17.928327560424805
19.5,17.02159881591797
19.2,16.271217346191406
19.0,15.849974632263184
18.8,15.654909133911133
18.6,16.02199363708496
16.1,15.828084945678711
16.2,15.428353309631348
16.0,15.257062911987305
15.3,14.967158317565918
14.8,14.894258499145508
14.2,14.817902565002441
14.1,14.765942573547363
15.6,15.600362777709961
17.2,16.807777404785156
19.9,18.29499626159668
20.5,19.500659942626953
22.2,20.563323974609375
21.9,21.165977478027344
24.4,21.013500213623047
24.0,20.9838809967041
23.9,20.74104881286621
21.9,21.085128784179688
21.1,20.869537353515625
21.4,20.143449783325195
19.9,19.38690948486328
19.4,18.61269760131836
19.1,18.01271629333496
18.7,17.563068389892578
18.7,17.413768768310547
16.2,17.2023983001709
15.2,16.60128402709961
15.0,16.146333694458008
14.7,15.76154613494873
15.1,15.787941932678223
15.3,15.564372062683105
14.6,15.50749397277832
16.4,16.201231002807617
18.4,17.466594696044922
19.7,20.275922775268555
21.5,21.297746658325195
22.5,21.909088134765625
22.8,21.96759605407715
23.2,22.10696029663086
23.5,21.81507682800293
24.3,21.91221046447754
25.2,21.607574462890625
23.9,20.93230438232422
23.1,20.001367568969727
22.7,19.311782836914062
20.5,18.796184539794922
19.9,18.110170364379883
18.7,17.94194984436035
17.8,17.489574432373047
19.2,16.829612731933594
17.0,16.434541702270508
16.6,15.927267074584961
16.0,15.530084609985352
15.1,15.583810806274414
15.7,15.749753952026367
15.5,15.999350547790527
15.9,16.96182632446289
16.7,18.59941864013672
17.0,20.278282165527344
17.9,21.352067947387695
18.7,22.128787994384766
18.7,22.40679931640625
19.0,22.372758865356445
20.4,22.246719360351562
22.4,22.433706283569336
22.0,22.09314727783203
21.1,21.316696166992188
19.8,20.287593841552734
19.1,19.579792022705078
18.3,18.967243194580078
17.6,18.328372955322266
16.8,18.07908821105957
17.2,17.601425170898438
16.3,17.282014846801758
16.3,16.66061782836914
15.2,16.226884841918945
15.4,15.921661376953125
15.5,15.8822660446167
15.0,15.84642505645752
15.1,15.838197708129883
13.184603154720039,16.412424087524414
13.184603154720039,17.68872833251953
13.184603154720039,19.201202392578125
13.184603154720039,20.12106704711914
21.4,20.657432556152344
21.8,20.82706069946289
21.7,21.117944717407227
21.4,21.2950439453125
21.1,21.39642333984375
22.0,21.061962127685547
21.1,20.31184196472168
21.2,19.476625442504883
19.9,18.798791885375977
18.2,18.250696182250977
17.9,17.72651481628418
17.9,17.58926773071289
17.4,17.153411865234375
