y_true,y_hat
12.0,12.876235008239746
11.0,12.891020774841309
11.0,12.721961975097656
10.0,12.737995147705078
10.0,12.77525520324707
9.0,12.898768424987793
10.0,13.814705848693848
13.0,15.367205619812012
13.0,16.767467498779297
15.0,17.752609252929688
13.0,18.260656356811523
12.0,18.562252044677734
12.0,18.876008987426758
11.0,19.00897979736328
11.0,18.928665161132812
11.0,18.714643478393555
11.0,18.284605026245117
11.0,17.600093841552734
11.0,16.95205307006836
12.0,16.018619537353516
12.0,15.31051254272461
12.0,14.763472557067871
12.0,14.033470153808594
14.0,13.594993591308594
14.0,13.316117286682129
14.0,13.129600524902344
14.0,12.947617530822754
14.0,12.962623596191406
14.0,12.963130950927734
15.0,13.058038711547852
15.0,14.028729438781738
18.0,15.512511253356934
21.0,16.7857723236084
20.0,17.701698303222656
20.0,18.297344207763672
21.0,18.684419631958008
20.0,19.024333953857422
21.0,19.209239959716797
21.0,19.116666793823242
21.0,18.826147079467773
20.0,18.392709732055664
20.0,17.753738403320312
19.0,17.031234741210938
18.0,16.096534729003906
16.0,15.341588020324707
16.0,14.746986389160156
16.0,14.096263885498047
9.2,13.661462783813477
8.8,13.427865982055664
7.7,13.241783142089844
7.4,13.015252113342285
7.3,12.965798377990723
7.0,12.921361923217773
8.3,12.954489707946777
9.8,13.908700942993164
13.7,15.451787948608398
15.2,16.629976272583008
14.2,17.564279556274414
15.9,18.16752052307129
14.7,18.54274559020996
16.0,18.860685348510742
15.9,19.0129337310791
15.7,18.886322021484375
15.6,18.71189308166504
14.2,18.248729705810547
14.8,17.54248809814453
13.8,16.737701416015625
12.1,15.89814567565918
9.8,15.115596771240234
9.2,14.635589599609375
9.3,13.984127044677734
13.4,13.610944747924805
12.2,13.497955322265625
12.0,13.309579849243164
11.9,13.087148666381836
12.1,13.009143829345703
12.1,13.021644592285156
11.9,13.143527030944824
12.8,14.004075050354004
14.5,15.467198371887207
16.2,16.703813552856445
16.4,17.585514068603516
17.2,18.122478485107422
16.0,18.53244972229004
15.6,18.7634334564209
15.4,18.86456298828125
16.4,18.840116500854492
15.6,18.67993927001953
14.5,18.17091178894043
14.2,17.518390655517578
12.8,16.844772338867188
12.5,16.105701446533203
12.6,15.409597396850586
12.8,14.794673919677734
13.2,14.23238754272461
15.3,14.035320281982422
15.0,13.957602500915527
14.9,13.754240036010742
14.8,13.580756187438965
14.8,13.571878433227539
14.3,14.845465660095215
14.5,14.775156021118164
14.7,15.314212799072266
15.1,16.542285919189453
15.9,17.5677490234375
16.7,18.278202056884766
17.6,18.652605056762695
17.6,18.62529754638672
18.1,18.83818817138672
18.4,19.000831604003906
18.9,18.754606246948242
18.2,18.48925018310547
18.1,18.15163803100586
17.8,17.490747451782227
17.1,16.68387794494629
16.0,15.945341110229492
15.2,15.233222961425781
14.3,14.833045959472656
13.0,14.327115058898926
15.1,13.947513580322266
14.8,13.68885612487793
14.7,13.577439308166504
14.9,13.303746223449707
14.7,13.193344116210938
14.5,13.03773307800293
14.6,13.177250862121582
15.0,14.225488662719727
16.2,15.874971389770508
16.8,17.049766540527344
17.1,17.89517593383789
16.6,18.357982635498047
17.8,18.42523193359375
17.2,18.762678146362305
17.3,18.93072509765625
17.6,18.81336784362793
18.1,18.5231876373291
17.0,18.12833023071289
16.6,17.684364318847656
16.3,16.832612991333008
