y_true,y_hat
19.37684161840799,19.313457489013672
19.37684161840799,19.50259017944336
19.37684161840799,20.010879516601562
19.37684161840799,20.590417861938477
19.37684161840799,20.800575256347656
19.37684161840799,21.363054275512695
19.37684161840799,22.194936752319336
19.37684161840799,23.068357467651367
19.37684161840799,23.655717849731445
19.37684161840799,23.724157333374023
19.37684161840799,23.747159957885742
19.37684161840799,23.697139739990234
19.37684161840799,23.539628982543945
19.37684161840799,23.206981658935547
19.37684161840799,22.95822525024414
19.37684161840799,22.59414291381836
19.37684161840799,22.333324432373047
19.37684161840799,21.973655700683594
19.37684161840799,21.723529815673828
19.37684161840799,21.634592056274414
19.37684161840799,21.551572799682617
19.37684161840799,21.36927604675293
19.37684161840799,21.26839256286621
21.0,21.07727813720703
21.0,20.656394958496094
21.0,20.553455352783203
21.0,20.690143585205078
22.0,20.82802391052246
22.0,20.807165145874023
23.0,21.121479034423828
23.0,21.825481414794922
25.0,22.611865997314453
25.0,23.145793914794922
26.0,23.28571891784668
26.0,23.400117874145508
26.0,23.326583862304688
26.0,23.173294067382812
26.0,22.955039978027344
25.0,22.76187515258789
24.0,22.363285064697266
24.0,21.982786178588867
23.0,21.549484252929688
23.0,21.23859977722168
23.0,21.15458106994629
22.0,21.02501678466797
22.0,20.958524703979492
22.0,20.919086456298828
18.3,20.72169303894043
18.2,20.41866683959961
18.2,20.316112518310547
18.3,20.419185638427734
18.5,20.571590423583984
18.1,20.53196144104004
18.6,20.87347984313965
22.0,21.484952926635742
24.1,22.17865562438965
26.0,22.82396125793457
25.2,23.03510284423828
24.1,23.20880126953125
22.7,23.199350357055664
23.9,23.134265899658203
24.8,22.96204948425293
25.7,22.60690689086914
23.8,22.264516830444336
24.0,21.96283721923828
23.1,21.65068817138672
19.2,21.445392608642578
19.2,21.349925994873047
18.8,21.412208557128906
19.3,21.214622497558594
19.2,21.130508422851562
18.1,21.026140213012695
17.6,20.885089874267578
17.6,20.822751998901367
17.1,20.86449432373047
16.7,20.90599822998047
16.6,20.919782638549805
19.0,21.250959396362305
22.0,21.797958374023438
23.3,22.32911491394043
24.1,22.844074249267578
24.3,23.07080078125
24.4,23.243799209594727
25.0,23.24393081665039
25.4,23.0616512298584
25.1,22.941415786743164
24.5,22.716495513916016
24.1,22.37020492553711
23.3,22.035947799682617
22.0,21.66929054260254
20.7,21.396095275878906
20.1,21.331636428833008
19.8,21.282634735107422
19.9,21.134336471557617
20.4,21.01323127746582
21.9,20.862272262573242
21.9,20.727863311767578
21.9,20.676605224609375
21.8,20.777462005615234
21.8,20.828746795654297
21.9,21.96949005126953
22.0,22.208337783813477
21.3,22.904071807861328
20.6,23.646530151367188
21.4,24.081342697143555
21.7,24.21413803100586
21.9,24.255733489990234
22.2,24.360898971557617
22.8,24.088680267333984
22.8,23.9332332611084
23.6,23.64958953857422
23.4,23.322566986083984
22.8,22.882232666015625
22.3,22.239246368408203
22.1,21.719594955444336
22.1,21.483015060424805
22.1,21.456220626831055
22.0,21.463050842285156
22.1,21.388940811157227
23.5,21.327856063842773
23.5,21.312904357910156
23.4,21.34333038330078
23.3,21.342937469482422
23.4,21.459115982055664
23.3,21.481342315673828
23.3,21.76276969909668
23.4,22.577686309814453
23.5,23.32489013671875
23.7,23.921335220336914
23.9,24.250167846679688
24.5,24.373825073242188
24.0,24.43338966369629
23.5,24.264652252197266
24.1,24.096721649169922
23.9,23.906246185302734
23.5,23.634523391723633
23.4,23.223318099975586
23.1,22.524673461914062
23.1,21.946157455444336
22.7,21.720380783081055
23.1,21.579301834106445
23.1,21.42880630493164
23.1,21.177949905395508
19.4,21.068984985351562
19.8,20.935646057128906
20.0,20.742475509643555
