serie,forecast_mean,real
South_West,8.272080421447754,9.263063430786133
South_West,8.415389060974121,9.263063430786133
South_West,8.568215370178223,9.263063430786133
South_West,8.537970542907715,9.263063430786133
South_West,8.77999210357666,9.263063430786133
South_West,8.894394874572754,9.263063430786133
South_West,9.110700607299805,9.263063430786133
South_West,9.647920608520508,9.263063430786133
South_West,9.667939186096191,9.263063430786133
South_West,10.176929473876953,9.263063430786133
South_West,10.328728675842285,9.263063430786133
South_West,10.268194198608398,9.263063430786133
South_West,10.344305038452148,9.263063430786133
South_West,9.967578887939453,9.263063430786133
South_West,10.166733741760254,9.263063430786133
South_West,9.919482231140137,9.263063430786133
South_West,10.017334938049316,9.263063430786133
South_West,9.985770225524902,9.263063430786133
South_West,9.375740051269531,9.263063430786133
South_West,9.0469331741333,9.263063430786133
South_West,9.053595542907715,9.263063430786133
South_West,9.131427764892578,9.263063430786133
South_West,8.602354049682617,9.263063430786133
South_West,8.786882400512695,9.263063430786133
South_West,8.653395652770996,9.263063430786133
South_West,8.618759155273438,9.263063430786133
South_West,8.614946365356445,9.263063430786133
South_West,8.830743789672852,9.263063430786133
South_West,9.00381088256836,9.263063430786133
South_West,8.71818733215332,9.263063430786133
South_West,9.121234893798828,9.263063430786133
South_West,9.416952133178711,9.263063430786133
South_West,9.566723823547363,9.263063430786133
South_West,9.979354858398438,9.263063430786133
South_West,9.862106323242188,9.263063430786133
South_West,9.978812217712402,9.263063430786133
South_West,10.108528137207031,9.263063430786133
South_West,10.080657958984375,9.263063430786133
South_West,10.143450736999512,9.263063430786133
South_West,9.585793495178223,9.263063430786133
South_West,9.963595390319824,9.263063430786133
South_West,9.642489433288574,9.263063430786133
South_West,9.565779685974121,9.263063430786133
South_West,9.390446662902832,9.263063430786133
South_West,9.402012825012207,9.263063430786133
South_West,9.013627052307129,9.263063430786133
South_West,8.824562072753906,9.263063430786133
South_West,8.916138648986816,9.263063430786133
South_West,8.90874195098877,9.263063430786133
South_West,8.79495906829834,9.263063430786133
South_West,8.9204740524292,9.263063430786133
South_West,8.912980079650879,9.263063430786133
South_West,9.015386581420898,9.263063430786133
South_West,9.271392822265625,9.263063430786133
South_West,9.278961181640625,9.263063430786133
South_West,9.778950691223145,9.263063430786133
South_West,9.711310386657715,9.263063430786133
South_West,9.732229232788086,9.263063430786133
South_West,9.694893836975098,9.263063430786133
South_West,10.481158256530762,9.263063430786133
South_West,10.273931503295898,9.263063430786133
South_West,10.282936096191406,9.263063430786133
South_West,10.178534507751465,9.263063430786133
South_West,10.113164901733398,9.263063430786133
South_West,10.010038375854492,9.263063430786133
South_West,10.186534881591797,9.263063430786133
South_West,9.648193359375,9.263063430786133
South_West,9.554389953613281,9.263063430786133
South_West,9.200298309326172,9.263063430786133
South_West,9.09433650970459,9.263063430786133
South_West,8.88766860961914,9.263063430786133
South_West,8.952714920043945,9.263063430786133
South_West,8.902843475341797,9.263063430786133
South_West,9.129634857177734,9.263063430786133
South_West,9.246817588806152,9.263063430786133
South_West,9.239537239074707,9.263063430786133
South_West,9.282499313354492,9.263063430786133
South_West,9.503789901733398,9.263063430786133
South_West,9.586037635803223,9.263063430786133
South_West,9.502620697021484,9.263063430786133
South_West,9.943987846374512,9.263063430786133
South_West,10.078764915466309,9.263063430786133
South_West,10.081644058227539,9.263063430786133
South_West,10.184076309204102,9.263063430786133
South_West,10.307708740234375,9.263063430786133
South_West,10.029664993286133,9.263063430786133
South_West,9.71631908416748,9.263063430786133
South_West,9.851221084594727,9.263063430786133
South_West,9.621456146240234,9.263063430786133
South_West,9.576549530029297,9.263063430786133
South_West,9.28445053100586,9.263063430786133
South_West,9.1493501663208,9.263063430786133
South_West,8.828817367553711,9.263063430786133
South_West,8.648862838745117,9.263063430786133
South_West,8.506524085998535,9.263063430786133
South_West,8.539385795593262,9.263063430786133
South_West,8.555648803710938,9.263063430786133
South_West,8.20691204071045,9.263063430786133
South_West,8.415011405944824,9.263063430786133
South_West,8.36663818359375,9.263063430786133
South_West,8.263252258300781,9.263063430786133
South_West,8.532055854797363,9.263063430786133
South_West,8.447901725769043,9.263063430786133
South_West,8.556297302246094,9.263063430786133
South_West,8.642843246459961,9.263063430786133
South_West,8.628594398498535,9.263063430786133
South_West,8.560940742492676,9.263063430786133
South_West,8.944838523864746,9.263063430786133
South_West,8.909072875976562,9.263063430786133
South_West,9.180879592895508,9.263063430786133
